"microarray"	"rnaseq"	"flag"
"Os12g0267400"	"Os12g0267400"	1
"Os12g0267500"	"Os12g0267500"	1
"Os12g0267700"	"Os12g0267700"	1
"Os12g0267800"	"Os03g0181675"	2
"Os12g0267900"	"Os12g0267900"	1
"Os12g0268000"	"Os12g0268000"	1
"Os12g0268100"	"Os12g0268100"	1
"Os12g0269100"	"Os12g0269100"	1
"Os12g0269200"	"Os12g0269200"	1
"Os12g0269700"	"Os12g0269700"	1
"Os12g0270000"	"Os12g0270100"	2
"Os12g0270100"	"Os12g0270100"	1
"Os12g0270200"	"Os12g0270200"	1
"Os12g0270300"	"Os12g0270300"	1
"Os12g0270500"	"Os12g0270300"	2
"Os12g0270900"	"Os12g0270900"	1
"Os12g0271600"	"Os12g0271600"	1
"Os12g0271700"	"Os12g0271700"	1
"Os12g0272100"	NA	3
"Os12g0272500"	"Os12g0272500"	1
"Os12g0272800"	"Os12g0272800"	1
"Os12g0273000"	NA	3
"Os12g0273300"	"Os12g0273300"	1
"Os12g0273700"	"Os12g0273700"	1
"Os12g0273800"	"Os12g0273850"	2
"Os12g0274200"	"Os12g0274200"	1
"Os12g0274700"	"Os12g0274700"	1
"Os12g0275100"	NA	3
"Os12g0275200"	NA	3
"Os12g0275400"	"Os12g0275400"	1
"Os12g0275500"	"Os12g0275500"	1
"Os12g0276100"	"Os12g0276100"	1
"Os12g0276300"	"Os12g0276300"	1
"Os12g0277000"	"Os12g0277000"	1
"Os12g0277400"	"Os12g0277400"	1
"Os12g0277500"	"Os12g0277500"	1
"Os12g0277900"	"Os12g0278101"	2
"Os12g0278400"	"Os09g0434600"	2
"Os12g0278700"	"Os12g0278700"	1
"Os12g0278800"	"Os12g0278800"	1
"Os12g0278900"	"Os12g0278900"	1
"Os12g0279000"	"Os12g0279000"	1
"Os12g0279100"	"Os12g0279100"	1
"Os12g0279600"	"Os12g0279600"	1
"Os12g0281300"	"Os12g0281300"	1
"Os12g0281600"	NA	3
"Os12g0282000"	"Os12g0282000"	1
"Os12g0282400"	"Os12g0282400"	1
"Os12g0283100"	"Os12g0283100"	1
"Os12g0283300"	"Os12g0283300"	1
"Os12g0283400"	"Os12g0283400"	1
"Os12g0283800"	"Os12g0283800"	1
"Os12g0283900"	"Os12g0283900"	1
"Os12g0284000"	"Os12g0284000"	1
"Os12g0284800"	"Os12g0284800"	1
"Os12g0285100"	"Os12g0285100"	1
"Os12g0285500"	"Os12g0285500"	1
"Os12g0285600"	"Os12g0285600"	1
"Os12g0286200"	"Os12g0286200"	1
"Os12g0286600"	"Os12g0286600"	1
"Os12g0287200"	"Os12g0287200"	1
"Os12g0287300"	"Os12g0287300"	1
"Os12g0287800"	"Os12g0287800"	1
"Os12g0288000"	NA	3
"Os12g0288300"	NA	3
"Os12g0288400"	"Os12g0288400"	1
"Os12g0288500"	NA	3
"Os12g0288600"	"Os12g0288600"	1
"Os12g0288900"	NA	3
"Os12g0289600"	"Os12g0289600"	1
"Os12g0289800"	NA	3
"Os12g0290100"	"Os12g0290100"	1
"Os12g0290200"	"Os12g0290200"	1
"Os12g0290300"	NA	3
"Os12g0290600"	"Os12g0290600"	1
"Os12g0290800"	"Os12g0290800"	1
"Os12g0291000"	"Os12g0291033"	2
"Os12g0291100"	"Os12g0291100"	1
"Os12g0291200"	"Os12g0291301"	2
"Os12g0291400"	"Os12g0291400"	1
"Os12g0292000"	NA	3
"Os12g0292400"	"Os12g0292400"	1
"Os12g0292900"	"Os12g0292900"	1
"Os12g0293000"	"Os12g0293000"	1
"Os12g0293100"	"Os12g0293100"	1
"Os12g0294100"	"Os12g0294100"	1
"Os12g0294800"	NA	3
"Os12g0296900"	"Os12g0432301"	2
"Os12g0297400"	"Os12g0297400"	1
"Os12g0297500"	"Os12g0297500"	1
"Os12g0298600"	"Os12g0298600"	1
"Os12g0298700"	"Os01g0233500"	2
"Os12g0298800"	"Os12g0298950"	2
"Os12g0299200"	"Os12g0299150"	2
"Os12g0299300"	"Os12g0299300"	1
"Os12g0299400"	"Os12g0299300"	2
"Os12g0299500"	"Os12g0299300"	2
"Os12g0299700"	"Os12g0299700"	1
"Os12g0403600"	"Os03g0221150"	2
"Os12g0403800"	"Os12g0403800"	1
"Os12g0404100"	"Os03g0221150"	2
"Os12g0404400"	"Os12g0404400"	1
"Os12g0405100"	"Os12g0405100"	1
"Os12g0405200"	"Os12g0405200"	1
"Os12g0405300"	"Os12g0405300"	1
"Os12g0405400"	"Os12g0405400"	1
"Os12g0405700"	"Os12g0405700"	1
"Os12g0406000"	"Os12g0406000"	1
"Os12g0406100"	"Os12g0406100"	1
"Os12g0406200"	"Os12g0406200"	1
"Os12g0407100"	"Os12g0407100"	1
"Os12g0407200"	"Os12g0407200"	1
"Os12g0407300"	"Os12g0407300"	1
"Os12g0407500"	"Os12g0407500"	1
"Os12g0407800"	"Os12g0407900"	2
"Os12g0407900"	"Os12g0407900"	1
"Os12g0408000"	"Os12g0408000"	1
"Os12g0408100"	"Os12g0408100"	1
"Os12g0408800"	"Os12g0408800"	1
"Os12g0409000"	"Os12g0409000"	1
"Os12g0409600"	"Os12g0409600"	1
"Os12g0409700"	"Os12g0409700"	1
"Os12g0409800"	"Os12g0409800"	1
"Os12g0409900"	"Os12g0409800"	2
"Os12g0410200"	"Os12g0410200"	1
"Os12g0410300"	NA	3
"Os12g0411700"	"Os12g0411700"	1
"Os12g0411900"	"Os06g0561501"	2
"Os12g0413400"	NA	3
"Os12g0414500"	"Os12g0414500"	1
"Os12g0414900"	"Os12g0414900"	1
"Os12g0415400"	"Os12g0415400"	1
"Os12g0415800"	"Os12g0415800"	1
"Os12g0416300"	"Os12g0416300"	1
"Os12g0416500"	"Os12g0416500"	1
"Os12g0416800"	"Os12g0416800"	1
"Os12g0416900"	"Os10g0195175"	2
"Os12g0417000"	"Os10g0195100"	2
"Os12g0417100"	"Os12g0417100"	1
"Os12g0417600"	"Os12g0417600"	1
"Os12g0418600"	"Os12g0418600"	1
"Os12g0418900"	"Os12g0418900"	1
"Os12g0419700"	"Os12g0419700"	1
"Os12g0420100"	"Os12g0420100"	1
"Os12g0420200"	"Os12g0420200"	1
"Os12g0420300"	"Os12g0420300"	1
"Os12g0420400"	"Os12g0420400"	1
"Os12g0421000"	"Os12g0421000"	1
"Os12g0422200"	NA	3
"Os12g0422700"	"Os06g0561501"	2
"Os12g0422800"	"Os12g0422800"	1
"Os12g0423700"	NA	3
"Os12g0424600"	NA	3
"Os12g0424700"	"Os12g0424700"	1
"Os12g0425500"	"Os12g0425500"	1
"Os12g0425600"	"Os12g0425600"	1
"Os12g0425800"	"Os12g0425800"	1
"Os12g0427000"	NA	3
"Os12g0427600"	"Os12g0427600"	1
"Os12g0428000"	"Os12g0428000"	1
"Os12g0428200"	NA	3
"Os12g0428300"	NA	3
"Os12g0428400"	"Os12g0428200"	2
"Os12g0428600"	"Os12g0428600"	1
"Os12g0428700"	"Os12g0428700"	1
"Os12g0429200"	"Os12g0429200"	1
"Os12g0429300"	"Os12g0429300"	1
"Os12g0429600"	NA	3
"Os12g0429800"	NA	3
"Os12g0429900"	NA	3
"Os12g0430000"	NA	3
"Os12g0431100"	"Os12g0431100"	1
"Os12g0431300"	"Os12g0431300"	1
"Os12g0431700"	"Os12g0431700"	1
"Os12g0432600"	"Os12g0432600"	1
"Os12g0433100"	NA	3
"Os12g0433200"	"Os12g0433200"	1
"Os12g0433500"	"Os12g0433500"	1
"Os12g0433700"	"Os12g0433700"	1
"Os12g0434400"	"Os12g0434400"	1
"Os12g0434900"	NA	3
"Os12g0435100"	"Os12g0435100"	1
"Os12g0435200"	"Os12g0435200"	1
"Os12g0436400"	NA	3
"Os12g0437800"	"Os12g0437800"	1
"Os12g0438000"	"Os12g0438000"	1
"Os12g0438100"	"Os12g0438100"	1
"Os12g0438300"	"Os12g0438300"	1
"Os12g0438400"	"Os12g0438400"	1
"Os12g0438600"	"Os12g0438600"	1
"Os12g0438900"	NA	3
"Os12g0439400"	"Os12g0495587"	2
"Os12g0440200"	"Os12g0440300"	2
"Os12g0440300"	"Os12g0440300"	1
"Os12g0440400"	"Os12g0440400"	1
"Os12g0441200"	NA	3
"Os12g0441300"	NA	3
"Os12g0441600"	"Os12g0441600"	1
"Os12g0441700"	"Os12g0441700"	1
"Os12g0442700"	"Os12g0442700"	1
"Os12g0442800"	"Os12g0442800"	1
"Os12g0442900"	"Os12g0442900"	1
"Os12g0443000"	"Os12g0443000"	1
"Os12g0443500"	"Os12g0443500"	1
"Os12g0443600"	"Os12g0443600"	1
"Os12g0443700"	"Os12g0443700"	1
"Os12g0443800"	"Os12g0443800"	1
"Os12g0444500"	"Os12g0444500"	1
"Os12g0444800"	"Os12g0444800"	1
"Os12g0445100"	"Os06g0561501"	2
"Os12g0445200"	"Os12g0445300"	2
"Os12g0445300"	"Os12g0445300"	1
"Os12g0446300"	NA	3
"Os12g0446500"	NA	3
"Os12g0446700"	"Os12g0446700"	1
"Os12g0446900"	"Os12g0446900"	1
"Os12g0447000"	"Os12g0447000"	1
"Os12g0448400"	"Os12g0448400"	1
"Os12g0448900"	"Os12g0448900"	1
"Os12g0450200"	NA	3
"Os12g0450500"	"Os12g0450500"	1
"Os12g0451300"	"Os12g0453500"	2
"Os12g0451400"	NA	3
"Os12g0453500"	"Os12g0453500"	1
"Os12g0454300"	NA	3
"Os12g0454600"	"Os12g0454600"	1
"Os12g0454800"	"Os12g0454800"	1
"Os12g0455000"	"Os12g0455000"	1
"Os12g0455100"	"Os12g0455100"	1
"Os12g0456000"	NA	3
"Os12g0456100"	"Os12g0456100"	1
"Os12g0456200"	"Os12g0456200"	1
"Os12g0456400"	NA	3
"Os12g0456700"	"Os12g0456700"	1
"Os12g0457200"	"Os12g0457200"	1
"Os12g0457500"	"Os12g0457500"	1
"Os12g0458100"	"Os12g0458100"	1
"Os12g0458200"	"Os12g0495587"	2
"Os12g0458900"	"Os12g0458900"	1
"Os12g0459300"	"Os12g0459300"	1
"Os12g0460000"	"Os12g0460100"	2
"Os12g0460100"	"Os12g0460100"	1
"Os12g0460600"	NA	3
"Os12g0460800"	"Os12g0460800"	1
"Os12g0461100"	"Os06g0561501"	2
"Os12g0461300"	"Os06g0561501"	2
"Os12g0463000"	NA	3
"Os12g0463300"	NA	3
"Os12g0464200"	"Os12g0464300"	2
"Os12g0464300"	"Os12g0464300"	1
"Os12g0464400"	"Os12g0464400"	1
"Os12g0465100"	"Os12g0465100"	1
"Os12g0465600"	"Os05g0479025"	2
"Os12g0465700"	"Os12g0465700"	1
"Os12g0465800"	NA	3
"Os12g0466200"	NA	3
"Os12g0466800"	"Os12g0466800"	1
"Os12g0467200"	"Os12g0467200"	1
"Os12g0467300"	"Os12g0467300"	1
"Os12g0467500"	"Os12g0467800"	2
"Os12g0467700"	"Os12g0467700"	1
"Os12g0468000"	"Os12g0467700"	2
"Os12g0468100"	NA	3
"Os12g0468300"	NA	3
"Os12g0468500"	"Os12g0468600"	2
"Os12g0468600"	"Os12g0468600"	1
"Os12g0469600"	NA	3
"Os12g0470700"	NA	3
"Os12g0471100"	"Os12g0471100"	1
"Os12g0471600"	"Os07g0137500"	2
"Os12g0472500"	"Os12g0472500"	1
"Os12g0472800"	"Os12g0472800"	1
"Os12g0473100"	"Os11g0497875"	2
"Os12g0476200"	"Os12g0476200"	1
"Os12g0477100"	"Os12g0477100"	1
"Os12g0477400"	"Os12g0477400"	1
"Os12g0477600"	"Os12g0477600"	1
"Os12g0477700"	"Os12g0477700"	1
"Os12g0478100"	NA	3
"Os12g0478200"	"Os12g0478200"	1
"Os12g0479000"	NA	3
"Os12g0479100"	"Os12g0479100"	1
"Os12g0479300"	"Os12g0479300"	1
"Os12g0479400"	"Os12g0479400"	1
"Os12g0479900"	"Os12g0479900"	1
"Os12g0480000"	"Os12g0480000"	1
"Os12g0480100"	"Os12g0480100"	1
"Os12g0480200"	"Os12g0480200"	1
"Os12g0481000"	"Os12g0481000"	1
"Os12g0481100"	"Os12g0481100"	1
"Os12g0481200"	"Os12g0481200"	1
"Os12g0481400"	"Os12g0481400"	1
"Os12g0482500"	"Os12g0482500"	1
"Os12g0482600"	"Os12g0482600"	1
"Os12g0482700"	"Os12g0482700"	1
"Os12g0483500"	"Os12g0483600"	2
"Os12g0483700"	"Os12g0483700"	1
"Os12g0484600"	"Os12g0484600"	1
"Os12g0484700"	"Os12g0484700"	1
"Os12g0484900"	"Os12g0484900"	1
"Os12g0485000"	"Os12g0485000"	1
"Os12g0485300"	"Os12g0485300"	1
"Os12g0485400"	"Os12g0485400"	1
"Os12g0485500"	"Os12g0485500"	1
"Os12g0485600"	"Os12g0485600"	1
"Os12g0485700"	"Os09g0363200"	2
"Os12g0485800"	"Os12g0485800"	1
"Os12g0485900"	NA	3
"Os12g0486600"	NA	3
"Os12g0486800"	"Os12g0486800"	1
"Os12g0486900"	"Os12g0486900"	1
"Os12g0487500"	"Os12g0487500"	1
"Os12g0487700"	"Os12g0487750"	2
"Os12g0488600"	"Os12g0488600"	1
"Os12g0488700"	"Os12g0488700"	1
"Os12g0488800"	"Os12g0488800"	1
"Os12g0488900"	"Os12g0488900"	1
"Os12g0489100"	"Os12g0489100"	1
"Os12g0489200"	"Os12g0489200"	1
"Os12g0489300"	"Os12g0489300"	1
"Os12g0489400"	"Os12g0489400"	1
"Os12g0489800"	"Os12g0489800"	1
"Os12g0490000"	NA	3
"Os12g0490100"	"Os12g0490100"	1
"Os12g0491400"	NA	3
"Os12g0491800"	"Os12g0491800"	1
"Os12g0492600"	"Os12g0492600"	1
"Os12g0492700"	NA	3
"Os12g0492900"	"Os12g0492900"	1
"Os12g0493900"	"Os12g0493900"	1
"Os12g0494200"	"Os12g0495587"	2
"Os12g0495600"	"Os12g0495600"	1
"Os12g0495700"	NA	3
"Os12g0496000"	NA	3
"Os12g0496200"	"Os02g0179250"	2
"Os12g0496600"	NA	3
"Os12g0496900"	"Os12g0496900"	1
"Os12g0497300"	"Os12g0497300"	1
"Os12g0497400"	"Os12g0497400"	1
"Os12g0497700"	NA	3
"Os12g0497800"	"Os10g0154533"	2
"Os12g0498300"	"Os12g0498300"	1
"Os12g0498400"	"Os12g0498400"	1
"Os12g0498500"	NA	3
"Os12g0498700"	"Os12g0498700"	1
"Os12g0498800"	"Os12g0498800"	1
"Os12g0498900"	"Os12g0498900"	1
"Os12g0499200"	NA	3
"Os12g0500100"	"Os01g0553901"	2
"Os12g0500400"	NA	3
"Os12g0500500"	"Os12g0500500"	1
"Os12g0500700"	"Os12g0500700"	1
"Os12g0500800"	"Os12g0500800"	1
"Os12g0501100"	NA	3
"Os12g0501200"	NA	3
"Os12g0501400"	"Os12g0501400"	1
"Os12g0501700"	"Os12g0501700"	1
"Os12g0501900"	"Os12g0501900"	1
"Os12g0502000"	"Os12g0502000"	1
"Os12g0502100"	"Os12g0502100"	1
"Os12g0502200"	"Os12g0502200"	1
"Os12g0502300"	"Os12g0502300"	1
"Os12g0502400"	"Os12g0502400"	1
"Os12g0502500"	"Os12g0502500"	1
"Os12g0502600"	"Os12g0502600"	1
"Os12g0502700"	"Os12g0502700"	1
"Os12g0502800"	"Os12g0502800"	1
"Os12g0503000"	"Os12g0503000"	1
"Os12g0503200"	"Os12g0503200"	1
"Os12g0503300"	"Os12g0503200"	2
"Os12g0503600"	NA	3
"Os12g0503700"	"Os09g0363200"	2
"Os12g0504600"	NA	3
"Os12g0505800"	"Os08g0414700"	2
"Os12g0506100"	NA	3
"Os12g0506400"	"Os12g0506400"	1
"Os12g0506500"	"Os12g0506500"	1
"Os12g0506600"	"Os12g0506600"	1
"Os12g0506700"	"Os12g0506700"	1
"Os12g0506800"	"Os12g0506800"	1
"Os12g0507000"	"Os12g0507000"	1
"Os12g0507200"	"Os12g0507200"	1
"Os12g0507300"	NA	3
"Os12g0507400"	"Os12g0507400"	1
"Os12g0507500"	NA	3
"Os12g0507600"	"Os12g0507600"	1
"Os12g0507700"	"Os12g0507700"	1
"Os12g0508100"	NA	3
"Os12g0508200"	"Os12g0508200"	1
"Os12g0508300"	"Os12g0508300"	1
"Os12g0508400"	"Os12g0508400"	1
"Os12g0509100"	"Os12g0509100"	1
"Os12g0509200"	"Os12g0509200"	1
"Os12g0509300"	"Os12g0509300"	1
"Os12g0509400"	"Os12g0509400"	1
"Os12g0509600"	"Os12g0509600"	1
"Os12g0509800"	"Os03g0262500"	2
"Os12g0509900"	"Os12g0510000"	2
"Os12g0510000"	"Os12g0510000"	1
"Os12g0510200"	NA	3
"Os12g0510300"	"Os12g0510200"	2
"Os12g0510500"	"Os12g0510500"	1
"Os12g0510900"	"Os12g0510900"	1
"Os12g0511000"	"Os12g0511000"	1
"Os12g0511100"	"Os12g0511000"	2
"Os12g0511200"	"Os12g0511200"	1
"Os12g0511300"	"Os12g0511300"	1
"Os12g0511400"	"Os12g0511400"	1
"Os12g0511500"	"Os12g0511500"	1
"Os12g0511900"	"Os12g0512400"	2
"Os12g0512000"	NA	3
"Os12g0512100"	"Os12g0512100"	1
"Os12g0512200"	NA	3
"Os12g0512400"	"Os12g0512400"	1
"Os12g0512700"	"Os12g0512700"	1
"Os12g0512800"	"Os12g0512800"	1
"Os12g0513800"	"Os12g0513800"	1
"Os12g0513900"	"Os12g0513800"	2
"Os12g0514000"	"Os12g0514000"	1
"Os12g0514100"	"Os12g0514100"	1
"Os12g0514300"	"Os12g0514300"	1
"Os12g0514400"	"Os12g0514400"	1
"Os12g0514500"	"Os12g0514500"	1
"Os12g0514600"	"Os12g0514600"	1
"Os12g0514900"	"Os12g0514900"	1
"Os12g0515100"	"Os11g0461132"	2
"Os12g0515400"	"Os12g0515400"	1
"Os12g0515500"	"Os12g0515500"	1
"Os12g0515600"	"Os12g0515600"	1
"Os12g0515800"	"Os12g0515800"	1
"Os12g0516000"	"Os12g0516000"	1
"Os12g0516300"	"Os12g0516300"	1
"Os12g0516400"	"Os07g0121500"	2
"Os12g0516700"	"Os12g0516700"	1
"Os12g0516800"	"Os12g0516800"	1
"Os12g0516900"	"Os12g0516900"	1
"Os12g0517000"	"Os12g0517000"	1
"Os12g0517100"	"Os12g0517100"	1
"Os12g0517200"	"Os12g0517200"	1
"Os12g0517300"	"Os10g0470100"	2
"Os12g0517400"	"Os04g0275950"	2
"Os12g0518000"	"Os12g0518000"	1
"Os12g0518100"	"Os12g0517800"	2
"Os12g0518200"	"Os12g0518200"	1
"Os12g0518400"	"Os02g0224900"	2
"Os12g0518900"	"Os12g0432301"	2
"Os12g0520200"	"Os12g0520200"	1
"Os12g0520600"	"Os11g0220300"	2
"Os12g0523000"	NA	3
"Os12g0523300"	NA	3
"Os12g0524600"	NA	3
"Os12g0524700"	NA	3
"Os12g0525100"	NA	3
"Os12g0525300"	NA	3
"Os12g0525800"	NA	3
"Os12g0526600"	"Os12g0526600"	1
"Os12g0527500"	"Os12g0527500"	1
"Os12g0527700"	"Os12g0527700"	1
"Os12g0527800"	"Os12g0527800"	1
"Os12g0527900"	"Os12g0527900"	1
"Os12g0528000"	"Os12g0528000"	1
"Os12g0528100"	NA	3
"Os12g0528300"	"Os12g0528300"	1
"Os12g0528400"	"Os12g0528400"	1
"Os12g0528500"	NA	3
"Os12g0529100"	"Os12g0529200"	2
"Os12g0529200"	NA	3
"Os12g0529400"	"Os12g0529400"	1
"Os12g0529900"	"Os12g0529900"	1
"Os12g0530000"	"Os12g0530000"	1
"Os12g0530100"	"Os12g0530100"	1
"Os12g0530200"	"Os12g0530200"	1
"Os12g0530300"	"Os12g0530300"	1
"Os12g0531300"	"Os05g0442550"	2
"Os12g0532500"	"Os12g0532500"	1
"Os12g0532600"	"Os12g0532600"	1
"Os12g0533300"	"Os07g0137500"	2
"Os12g0533400"	"Os12g0533400"	1
"Os12g0533500"	"Os12g0533500"	1
"Os12g0533600"	"Os12g0533650"	2
"Os12g0533700"	"Os12g0533700"	1
"Os12g0533800"	"Os12g0533800"	1
"Os12g0534000"	"Os12g0534000"	1
"Os12g0534100"	"Os12g0534100"	1
"Os12g0534200"	"Os12g0534200"	1
"Os12g0534400"	"Os12g0534400"	1
"Os12g0534700"	"Os12g0534700"	1
"Os12g0535300"	NA	3
"Os12g0535400"	"Os12g0535400"	1
"Os12g0535600"	NA	3
"Os12g0535900"	"Os12g0535900"	1
"Os12g0536000"	"Os12g0536000"	1
"Os12g0536200"	"Os12g0536200"	1
"Os12g0536900"	NA	3
"Os12g0537000"	"Os10g0549900"	2
"Os12g0537700"	"Os10g0549900"	2
"Os12g0537900"	"Os10g0549900"	2
"Os12g0538100"	"Os12g0538100"	1
"Os12g0538300"	"Os12g0538300"	1
"Os12g0538500"	"Os12g0538500"	1
"Os12g0538600"	NA	3
"Os12g0538700"	"Os12g0538700"	1
"Os12g0538800"	"Os12g0538800"	1
"Os12g0538900"	"Os12g0538900"	1
"Os12g0539700"	"Os12g0539700"	1
"Os12g0539800"	NA	3
"Os12g0540000"	"Os12g0540000"	1
"Os12g0540100"	"Os12g0540100"	1
"Os12g0540200"	"Os12g0540200"	1
"Os12g0540700"	"Os12g0540700"	1
"Os12g0540800"	"Os12g0540800"	1
"Os12g0540900"	"Os12g0540900"	1
"Os12g0541000"	"Os12g0541000"	1
"Os12g0541200"	"Os12g0541200"	1
"Os12g0541300"	"Os12g0541300"	1
"Os12g0541400"	"Os12g0541400"	1
"Os12g0541500"	"Os12g0541500"	1
"Os12g0541600"	"Os12g0541600"	1
"Os12g0541700"	"Os12g0541700"	1
"Os12g0541900"	"Os12g0542000"	2
"Os12g0542000"	"Os12g0542000"	1
"Os12g0542200"	NA	3
"Os12g0543600"	"Os12g0543600"	1
"Os12g0543800"	"Os12g0543800"	1
"Os12g0544600"	NA	3
"Os12g0545600"	"Os12g0545600"	1
"Os12g0545900"	"Os12g0545900"	1
"Os12g0546000"	"Os04g0533900"	2
"Os12g0546800"	"Os12g0546800"	1
"Os12g0547100"	"Os12g0547100"	1
"Os12g0547500"	"Os12g0547500"	1
"Os12g0547600"	"Os12g0547600"	1
"Os12g0548100"	"Os12g0548100"	1
"Os12g0548200"	"Os12g0548200"	1
"Os12g0548300"	"Os12g0548300"	1
"Os12g0548600"	NA	3
"Os12g0548700"	"Os12g0548700"	1
"Os12g0548800"	"Os12g0548800"	1
"Os12g0549700"	"Os12g0549700"	1
"Os12g0550500"	"Os12g0550600"	2
"Os12g0550600"	"Os12g0550600"	1
"Os12g0550700"	"Os12g0550766"	2
"Os12g0550800"	"Os12g0550800"	1
"Os12g0551200"	"Os12g0551200"	1
"Os12g0552200"	"Os12g0552200"	1
"Os12g0552300"	NA	3
"Os12g0552400"	"Os12g0552400"	1
"Os12g0552500"	"Os12g0552500"	1
"Os12g0552700"	"Os12g0552700"	1
"Os12g0552800"	"Os12g0552800"	1
"Os12g0552900"	"Os12g0552900"	1
"Os12g0553200"	"Os12g0553200"	1
"Os12g0553600"	"Os12g0553600"	1
"Os12g0554000"	"Os12g0516700"	2
"Os12g0554100"	"Os12g0554100"	1
"Os12g0554300"	"Os12g0554300"	1
"Os12g0554400"	"Os12g0554400"	1
"Os12g0554500"	"Os12g0554500"	1
"Os12g0554800"	"Os12g0554800"	1
"Os12g0555000"	"Os12g0555000"	1
"Os12g0555100"	"Os12g0555100"	1
"Os12g0555200"	"Os12g0555200"	1
"Os12g0555300"	"Os12g0555300"	1
"Os12g0555400"	"Os12g0555400"	1
"Os12g0555500"	"Os12g0555500"	1
"Os12g0555600"	"Os12g0555600"	1
"Os12g0556100"	"Os12g0555901"	2
"Os12g0556200"	"Os12g0556200"	1
"Os12g0556300"	"Os12g0556300"	1
"Os12g0556400"	"Os12g0556400"	1
"Os12g0556500"	"Os12g0556500"	1
"Os12g0556600"	"Os12g0556600"	1
"Os12g0557400"	"Os12g0557400"	1
"Os12g0557800"	"Os12g0557800"	1
"Os12g0557900"	"Os12g0557900"	1
"Os12g0558400"	"Os12g0558400"	1
"Os12g0559100"	"Os12g0559100"	1
"Os12g0559200"	"Os12g0559200"	1
"Os12g0559400"	"Os12g0559400"	1
"Os12g0559500"	NA	3
"Os12g0559900"	"Os06g0108900"	2
"Os12g0560100"	NA	3
"Os12g0560200"	"Os12g0560067"	2
"Os12g0560300"	"Os12g0560300"	1
"Os12g0560400"	"Os12g0560400"	1
"Os12g0560500"	"Os12g0560500"	1
"Os12g0560600"	"Os12g0560600"	1
"Os12g0560700"	"Os12g0560700"	1
"Os12g0560900"	"Os12g0560900"	1
"Os12g0561000"	"Os12g0561000"	1
"Os12g0561200"	"Os12g0561200"	1
"Os12g0561400"	NA	3
"Os12g0561500"	NA	3
"Os12g0561900"	"Os12g0561900"	1
"Os12g0562000"	"Os07g0296000"	2
"Os12g0562100"	"Os12g0562100"	1
"Os12g0562300"	"Os12g0562300"	1
"Os12g0562400"	NA	3
"Os12g0562500"	"Os12g0562500"	1
"Os12g0562600"	"Os12g0562600"	1
"Os12g0562700"	"Os12g0562700"	1
"Os12g0562800"	"Os12g0562900"	2
"Os12g0562900"	NA	3
"Os12g0563000"	"Os12g0563000"	1
"Os12g0563200"	"Os12g0563200"	1
"Os12g0563400"	"Os12g0563400"	1
"Os12g0563500"	"Os12g0563500"	1
"Os12g0563600"	"Os12g0563600"	1
"Os12g0563700"	"Os12g0563700"	1
"Os12g0564100"	"Os12g0564100"	1
"Os12g0564400"	"Os12g0564400"	1
"Os12g0564500"	NA	3
"Os12g0564600"	"Os12g0564600"	1
"Os12g0564800"	"Os12g0564800"	1
"Os12g0565000"	"Os12g0565000"	1
"Os12g0565100"	"Os12g0565100"	1
"Os12g0565200"	"Os12g0565166"	2
"Os12g0565300"	"Os12g0565300"	1
"Os12g0565800"	"Os12g0565800"	1
"Os12g0566000"	"Os12g0566000"	1
"Os12g0566100"	"Os12g0566100"	1
"Os12g0566200"	"Os12g0566200"	1
"Os12g0566300"	"Os12g0566300"	1
"Os12g0566400"	"Os12g0566400"	1
"Os12g0566500"	"Os12g0566500"	1
"Os12g0566600"	"Os12g0566600"	1
"Os12g0566700"	"Os12g0566700"	1
"Os12g0566800"	"Os12g0566800"	1
"Os12g0566900"	"Os12g0566900"	1
"Os12g0567000"	"Os12g0567000"	1
"Os12g0567100"	"Os12g0567100"	1
"Os12g0567200"	"Os12g0567200"	1
"Os12g0567300"	"Os12g0567300"	1
"Os12g0567500"	NA	3
"Os12g0567700"	"Os12g0567700"	1
"Os12g0567800"	"Os12g0567800"	1
"Os12g0568000"	"Os12g0568100"	2
"Os12g0568100"	"Os12g0568100"	1
"Os12g0568200"	"Os12g0568166"	2
"Os12g0568500"	"Os12g0568500"	1
"Os12g0568700"	NA	3
"Os12g0568800"	"Os12g0568800"	1
"Os12g0568900"	"Os12g0568900"	1
"Os12g0569000"	NA	3
"Os12g0569100"	"Os12g0569200"	2
"Os12g0569200"	"Os12g0569200"	1
"Os12g0569300"	"Os12g0569300"	1
"Os12g0569500"	"Os12g0569500"	1
"Os12g0569700"	"Os12g0569700"	1
"Os12g0569900"	"Os12g0569900"	1
"Os12g0570000"	"Os12g0570000"	1
"Os12g0570300"	"Os12g0570300"	1
"Os12g0570400"	"Os12g0570400"	1
"Os12g0570500"	"Os12g0570600"	2
"Os12g0570700"	"Os12g0570700"	1
"Os12g0571000"	"Os12g0571000"	1
"Os12g0571100"	"Os12g0571100"	1
"Os12g0571200"	"Os12g0571200"	1
"Os12g0571300"	"Os12g0571300"	1
"Os12g0571500"	"Os12g0571500"	1
"Os12g0571600"	"Os12g0571600"	1
"Os12g0571700"	"Os12g0571700"	1
"Os12g0571800"	NA	3
"Os12g0571900"	"Os12g0571900"	1
"Os12g0572000"	"Os12g0572000"	1
"Os12g0572100"	"Os12g0572000"	2
"Os12g0572400"	"Os12g0572400"	1
